＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 記載されているオプション商品の「理論価格」は，当該取引日の16時までの間，J-NET取引の値幅を計算する際に用いる理論価格をいいます。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
239015012,PUT_5012_1603_950,PUT,201603,950,7.5,7.5,,33.33,0.2573,106,
239025012,PUT_5012_1603_1000,PUT,201603,1000,13.9,13.9,,33.33,0.2573,106,
239035012,PUT_5012_1603_1100,PUT,201603,1100,37.4,37.4,,33.33,0.2573,106,
239045012,PUT_5012_1603_1200,PUT,201603,1200,79,78.7,,33.33,0.2573,106,
239055012,PUT_5012_1603_1300,PUT,201603,1300,138.5,138.1,,33.33,0.2573,106,
239065012,PUT_5012_1603_1400,PUT,201603,1400,213,212.8,,33.33,0.2573,106,
239075012,PUT_5012_1603_1500,PUT,201603,1500,298.5,298.3,,33.33,0.2573,106,
242015012,PUT_5012_1606_1000,PUT,201606,1000,32.2,32.2,,33.33,0.2836,197,
242025012,PUT_5012_1606_1100,PUT,201606,1100,64,63.8,,33.33,0.2836,197,
242035012,PUT_5012_1606_1200,PUT,201606,1200,109.5,109.3,,33.33,0.2836,197,
242045012,PUT_5012_1606_1300,PUT,201606,1300,168.5,168.3,,33.33,0.2836,197,
242055012,PUT_5012_1606_1400,PUT,201606,1400,239,238.9,,33.33,0.2836,197,
242065012,PUT_5012_1606_1500,PUT,201606,1500,319,318.6,,33.33,0.2836,197,
236095020,PUT_5020_1512_375,PUT,201512,375,0.1,0,,26.945,0.1082,15,
236085020,PUT_5020_1512_400,PUT,201512,400,0.1,0,,26.945,0.1082,15,
236015020,PUT_5020_1512_425,PUT,201512,425,0.1,0,,26.945,0.1082,15,
236025020,PUT_5020_1512_450,PUT,201512,450,0.2,0.2,,26.945,0.1082,15,
236035020,PUT_5020_1512_475,PUT,201512,475,1.9,1.9,,26.945,0.1082,15,
236045020,PUT_5020_1512_500,PUT,201512,500,9.1,9,,26.945,0.1082,15,
236055020,PUT_5020_1512_550,PUT,201512,550,46.7,46.6,,26.945,0.1082,15,
236065020,PUT_5020_1512_600,PUT,201512,600,96,96,,26.945,0.1082,15,
236075020,PUT_5020_1512_650,PUT,201512,650,146,146,,26.945,0.1082,15,
237015020,PUT_5020_1601_425,PUT,201601,425,0.6,0.5,,26.945,0.13,43,
237025020,PUT_5020_1601_450,PUT,201601,450,2.4,2.3,,26.945,0.13,43,
237035020,PUT_5020_1601_475,PUT,201601,475,7.2,7.1,,26.945,0.13,43,
237045020,PUT_5020_1601_500,PUT,201601,500,16.6,16.5,,26.945,0.13,43,
237055020,PUT_5020_1601_550,PUT,201601,550,50.5,50.4,,26.945,0.13,43,
237065020,PUT_5020_1601_600,PUT,201601,600,96.5,96.5,,26.945,0.13,43,
239095020,PUT_5020_1603_375,PUT,201603,375,0.5,0.5,,26.945,0.2573,106,
239085020,PUT_5020_1603_400,PUT,201603,400,1.6,1.5,,26.945,0.2573,106,
239075020,PUT_5020_1603_425,PUT,201603,425,4,3.9,,26.945,0.2573,106,
239015020,PUT_5020_1603_450,PUT,201603,450,8.6,8.5,,26.945,0.2573,106,
239025020,PUT_5020_1603_475,PUT,201603,475,16.1,16,,26.945,0.2573,106,
239035020,PUT_5020_1603_500,PUT,201603,500,27,26.9,,26.945,0.2573,106,
239045020,PUT_5020_1603_550,PUT,201603,550,59,58.5,,26.945,0.2573,106,
239055020,PUT_5020_1603_600,PUT,201603,600,100.5,100.1,,26.945,0.2573,106,
239065020,PUT_5020_1603_650,PUT,201603,650,147,146.9,,26.945,0.2573,106,
242015020,PUT_5020_1606_425,PUT,201606,425,11.2,11.1,,26.945,0.2836,197,
242025020,PUT_5020_1606_450,PUT,201606,450,18.5,18.5,,26.945,0.2836,197,
242035020,PUT_5020_1606_475,PUT,201606,475,28.4,28.4,,26.945,0.2836,197,
242045020,PUT_5020_1606_500,PUT,201606,500,40.9,40.9,,26.945,0.2836,197,
242055020,PUT_5020_1606_550,PUT,201606,550,73.5,73.1,,26.945,0.2836,197,
242065020,PUT_5020_1606_600,PUT,201606,600,113,112.9,,26.945,0.2836,197,
236115108,PUT_5108_1512_3400,PUT,201512,3400,0.1,0,,26.0507,0.1082,15,
236105108,PUT_5108_1512_3600,PUT,201512,3600,0.1,0,,26.0507,0.1082,15,
236095108,PUT_5108_1512_3800,PUT,201512,3800,0.2,0.2,,26.0507,0.1082,15,
236085108,PUT_5108_1512_4000,PUT,201512,4000,2.9,2.9,,26.0507,0.1082,15,
236075108,PUT_5108_1512_4200,PUT,201512,4200,22.4,22.3,,26.0507,0.1082,15,
236065108,PUT_5108_1512_4400,PUT,201512,4400,80,80,,23.453,0.1082,15,
236015108,PUT_5108_1512_4600,PUT,201512,4600,214.5,214.2,,23.4183,0.1082,15,
236025108,PUT_5108_1512_4800,PUT,201512,4800,396,395.9,,23.4183,0.1082,15,
236035108,PUT_5108_1512_5000,PUT,201512,5000,593.5,593,,23.4183,0.1082,15,
236045108,PUT_5108_1512_5500,PUT,201512,5500,1093,1092.8,,23.4183,0.1082,15,
236055108,PUT_5108_1512_6000,PUT,201512,6000,1593,1592.7,,23.4183,0.1082,15,
237065108,PUT_5108_1601_4000,PUT,201601,4000,30.1,30,,24.5892,0.13,43,
237015108,PUT_5108_1601_4200,PUT,201601,4200,82,81.9,,24.5892,0.13,43,
237025108,PUT_5108_1601_4400,PUT,201601,4400,169.5,169.1,,23.6185,0.13,43,
237035108,PUT_5108_1601_4600,PUT,201601,4600,304.5,304.4,,23.615,0.13,43,
237045108,PUT_5108_1601_4800,PUT,201601,4800,472.5,472.1,,23.615,0.13,43,
237055108,PUT_5108_1601_5000,PUT,201601,5000,659,658.7,,23.615,0.13,43,
239105108,PUT_5108_1603_3400,PUT,201603,3400,9.5,9.5,,26.5292,0.2573,106,
239095108,PUT_5108_1603_3600,PUT,201603,3600,24.5,24.4,,26.5292,0.2573,106,
239085108,PUT_5108_1603_3800,PUT,201603,3800,53.5,53.5,,26.5292,0.2573,106,
239015108,PUT_5108_1603_4000,PUT,201603,4000,102.5,102.5,,26.5292,0.2573,106,
239025108,PUT_5108_1603_4200,PUT,201603,4200,176,175.7,,26.5292,0.2573,106,
239035108,PUT_5108_1603_4400,PUT,201603,4400,266,265.7,,25.5585,0.2573,106,
239045108,PUT_5108_1603_4600,PUT,201603,4600,390.5,390.1,,25.555,0.2573,106,
239055108,PUT_5108_1603_4800,PUT,201603,4800,537,537,,25.555,0.2573,106,
239065108,PUT_5108_1603_5000,PUT,201603,5000,702,701.6,,25.555,0.2573,106,
239075108,PUT_5108_1603_5500,PUT,201603,5500,1162,1161.1,,25.555,0.2573,106,
242015108,PUT_5108_1606_3800,PUT,201606,3800,121.5,121.1,,27.3692,0.2836,197,
242025108,PUT_5108_1606_4000,PUT,201606,4000,187,186.5,,27.3692,0.2836,197,
242035108,PUT_5108_1606_4200,PUT,201606,4200,271,270.7,,27.3692,0.2836,197,
242045108,PUT_5108_1606_4400,PUT,201606,4400,361.5,361.2,,26.3985,0.2836,197,
242055108,PUT_5108_1606_4600,PUT,201606,4600,482,482,,26.395,0.2836,197,
242065108,PUT_5108_1606_4800,PUT,201606,4800,619.5,619.4,,26.395,0.2836,197,
242075108,PUT_5108_1606_5000,PUT,201606,5000,771.5,771.1,,26.395,0.2836,197,
236075201,PUT_5201_1512_600,PUT,201512,600,0.1,0,,33.77,0.1082,15,
236065201,PUT_5201_1512_650,PUT,201512,650,0.7,0.6,,33.77,0.1082,15,
236015201,PUT_5201_1512_700,PUT,201512,700,6.5,6.4,,33.77,0.1082,15,
236025201,PUT_5201_1512_750,PUT,201512,750,27.5,27.4,,33.77,0.1082,15,
236035201,PUT_5201_1512_800,PUT,201512,800,66,65.9,,33.77,0.1082,15,
236045201,PUT_5201_1512_850,PUT,201512,850,113.5,113.3,,33.77,0.1082,15,
236055201,PUT_5201_1512_900,PUT,201512,900,163,163,,33.77,0.1082,15,
236085201,PUT_5201_1512_950,PUT,201512,950,213,213,,33.77,0.1082,15,
237015201,PUT_5201_1601_650,PUT,201601,650,7,6.9,,33.77,0.13,43,
237025201,PUT_5201_1601_700,PUT,201601,700,20.9,20.8,,33.77,0.13,43,
237035201,PUT_5201_1601_750,PUT,201601,750,46.3,46.2,,33.77,0.13,43,
237045201,PUT_5201_1601_800,PUT,201601,800,82.5,82.3,,33.77,0.13,43,
237055201,PUT_5201_1601_850,PUT,201601,850,126,125.7,,33.77,0.13,43,
239015201,PUT_5201_1603_600,PUT,201603,600,8.8,8.8,,33.77,0.2573,106,
239025201,PUT_5201_1603_650,PUT,201603,650,20.2,20.2,,33.77,0.2573,106,
239035201,PUT_5201_1603_700,PUT,201603,700,38.8,38.7,,33.77,0.2573,106,
239045201,PUT_5201_1603_750,PUT,201603,750,65,65,,33.77,0.2573,106,
239055201,PUT_5201_1603_800,PUT,201603,800,98.5,98.2,,33.77,0.2573,106,
239065201,PUT_5201_1603_850,PUT,201603,850,137.5,137.1,,33.77,0.2573,106,
239075201,PUT_5201_1603_900,PUT,201603,900,180.5,180.2,,33.77,0.2573,106,
239085201,PUT_5201_1603_950,PUT,201603,950,226.5,226.1,,33.77,0.2573,106,
242065201,PUT_5201_1606_600,PUT,201606,600,20.2,20.1,,33.77,0.2836,197,
242015201,PUT_5201_1606_650,PUT,201606,650,35.6,35.6,,33.77,0.2836,197,
242025201,PUT_5201_1606_700,PUT,201606,700,57,56.8,,33.77,0.2836,197,
242035201,PUT_5201_1606_750,PUT,201606,750,84,83.8,,33.77,0.2836,197,
242045201,PUT_5201_1606_800,PUT,201606,800,116,115.9,,33.77,0.2836,197,
242055201,PUT_5201_1606_850,PUT,201606,850,152.5,152.5,,33.77,0.2836,197,
236075202,PUT_5202_1512_50,PUT,201512,50,0.1,0,,48.35,0.1082,15,
236015202,PUT_5202_1512_75,PUT,201512,75,0.1,0,,48.35,0.1082,15,
236025202,PUT_5202_1512_100,PUT,201512,100,1.8,1.7,,48.35,0.1082,15,
236035202,PUT_5202_1512_125,PUT,201512,125,19.3,19.2,,48.35,0.1082,15,
236045202,PUT_5202_1512_150,PUT,201512,150,44,44,,48.35,0.1082,15,
236055202,PUT_5202_1512_175,PUT,201512,175,69,69,,48.35,0.1082,15,
236065202,PUT_5202_1512_200,PUT,201512,200,94,94,,48.35,0.1082,15,
237015202,PUT_5202_1601_50,PUT,201601,50,0.1,0,,48.35,0.13,43,
237025202,PUT_5202_1601_75,PUT,201601,75,0.1,0.1,,48.35,0.13,43,
237035202,PUT_5202_1601_100,PUT,201601,100,4.3,4.2,,48.35,0.13,43,
237045202,PUT_5202_1601_125,PUT,201601,125,20.6,20.6,,48.35,0.13,43,
237055202,PUT_5202_1601_150,PUT,201601,150,44.2,44.1,,48.35,0.13,43,
239065202,PUT_5202_1603_50,PUT,201603,50,0.1,0,,48.35,0.2573,106,
239015202,PUT_5202_1603_75,PUT,201603,75,1,1,,48.35,0.2573,106,
239025202,PUT_5202_1603_100,PUT,201603,100,8,7.9,,48.35,0.2573,106,
239035202,PUT_5202_1603_125,PUT,201603,125,23.7,23.7,,48.35,0.2573,106,
239045202,PUT_5202_1603_150,PUT,201603,150,45.3,45.3,,48.35,0.2573,106,
239055202,PUT_5202_1603_175,PUT,201603,175,69.5,69.2,,48.35,0.2573,106,
242015202,PUT_5202_1606_50,PUT,201606,50,0.2,0.2,,48.35,0.2836,197,
242025202,PUT_5202_1606_75,PUT,201606,75,2.8,2.7,,48.35,0.2836,197,
242035202,PUT_5202_1606_100,PUT,201606,100,11.7,11.6,,48.35,0.2836,197,
242045202,PUT_5202_1606_125,PUT,201606,125,27.4,27.3,,48.35,0.2836,197,
242055202,PUT_5202_1606_150,PUT,201606,150,47.7,47.7,,48.35,0.2836,197,
242065202,PUT_5202_1606_175,PUT,201606,175,70.5,70.5,,48.35,0.2836,197,
236095214,PUT_5214_1512_450,PUT,201512,450,0.1,0,,30.6691,0.1082,15,
236015214,PUT_5214_1512_475,PUT,201512,475,0.1,0,,30.6691,0.1082,15,
236025214,PUT_5214_1512_500,PUT,201512,500,0.1,0,,30.6691,0.1082,15,
236035214,PUT_5214_1512_550,PUT,201512,550,0.1,0,,30.6691,0.1082,15,
236045214,PUT_5214_1512_600,PUT,201512,600,0.1,0.1,,30.6691,0.1082,15,
236055214,PUT_5214_1512_650,PUT,201512,650,2.2,2.2,,30.6691,0.1082,15,
236065214,PUT_5214_1512_700,PUT,201512,700,16.4,16.4,,30.6691,0.1082,15,
236075214,PUT_5214_1512_750,PUT,201512,750,51.5,51.3,,30.6691,0.1082,15,
236085214,PUT_5214_1512_800,PUT,201512,800,98.5,98.3,,30.6691,0.1082,15,
237015214,PUT_5214_1601_550,PUT,201601,550,0.4,0.3,,30.6691,0.13,43,
237025214,PUT_5214_1601_600,PUT,201601,600,2.6,2.6,,30.6691,0.13,43,
237035214,PUT_5214_1601_650,PUT,201601,650,11.5,11.5,,30.6691,0.13,43,
237045214,PUT_5214_1601_700,PUT,201601,700,32.3,32.3,,30.6691,0.13,43,
237055214,PUT_5214_1601_750,PUT,201601,750,66.5,66.1,,30.6691,0.13,43,
237065214,PUT_5214_1601_800,PUT,201601,800,109.5,109.1,,30.6691,0.13,43,
239085214,PUT_5214_1603_450,PUT,201603,450,0.2,0.1,,30.6691,0.2573,106,
239075214,PUT_5214_1603_475,PUT,201603,475,0.4,0.3,,30.6691,0.2573,106,
239015214,PUT_5214_1603_500,PUT,201603,500,0.9,0.9,,30.6691,0.2573,106,
239025214,PUT_5214_1603_550,PUT,201603,550,3.7,3.6,,30.6691,0.2573,106,
239035214,PUT_5214_1603_600,PUT,201603,600,11,11,,30.6691,0.2573,106,
239045214,PUT_5214_1603_650,PUT,201603,650,25.5,25.5,,30.6691,0.2573,106,
239055214,PUT_5214_1603_700,PUT,201603,700,48.7,48.7,,30.6691,0.2573,106,
239065214,PUT_5214_1603_750,PUT,201603,750,80.5,80.3,,30.6691,0.2573,106,
239095214,PUT_5214_1603_800,PUT,201603,800,119,118.8,,30.6691,0.2573,106,
242065214,PUT_5214_1606_475,PUT,201606,475,2.5,2.4,,30.6691,0.2836,197,
242015214,PUT_5214_1606_500,PUT,201606,500,4.3,4.2,,30.6691,0.2836,197,
242025214,PUT_5214_1606_550,PUT,201606,550,10.8,10.7,,30.6691,0.2836,197,
242035214,PUT_5214_1606_600,PUT,201606,600,22.4,22.4,,30.6691,0.2836,197,
242045214,PUT_5214_1606_650,PUT,201606,650,40.4,40.4,,30.6691,0.2836,197,
242055214,PUT_5214_1606_700,PUT,201606,700,65,65,,30.6691,0.2836,197,
242075214,PUT_5214_1606_750,PUT,201606,750,96,95.8,,30.6691,0.2836,197,
242085214,PUT_5214_1606_800,PUT,201606,800,132,131.9,,30.6691,0.2836,197,
236115333,PUT_5333_1512_1900,PUT,201512,1900,0.1,0,,34.1,0.1082,15,
236105333,PUT_5333_1512_2000,PUT,201512,2000,0.1,0,,34.1,0.1082,15,
236015333,PUT_5333_1512_2200,PUT,201512,2200,0.1,0,,34.1,0.1082,15,
236025333,PUT_5333_1512_2400,PUT,201512,2400,0.2,0.2,,34.1,0.1082,15,
236035333,PUT_5333_1512_2600,PUT,201512,2600,5.1,5,,34.1,0.1082,15,
236045333,PUT_5333_1512_2800,PUT,201512,2800,31.9,31.9,,29.8272,0.1082,15,
236055333,PUT_5333_1512_3000,PUT,201512,3000,131.5,131.1,,26.8724,0.1082,15,
236065333,PUT_5333_1512_3200,PUT,201512,3200,309,308.9,,26.8724,0.1082,15,
236075333,PUT_5333_1512_3400,PUT,201512,3400,507,506.9,,26.8724,0.1082,15,
236085333,PUT_5333_1512_3600,PUT,201512,3600,707,706.8,,26.8724,0.1082,15,
236095333,PUT_5333_1512_3800,PUT,201512,3800,907,906.8,,26.8724,0.1082,15,
237015333,PUT_5333_1601_2400,PUT,201601,2400,6.6,6.6,,33.4854,0.13,43,
237025333,PUT_5333_1601_2600,PUT,201601,2600,29.9,29.9,,33.4854,0.13,43,
237035333,PUT_5333_1601_2800,PUT,201601,2800,76.5,76.3,,30.0817,0.13,43,
237045333,PUT_5333_1601_3000,PUT,201601,3000,176.5,176.3,,28.5804,0.13,43,
237055333,PUT_5333_1601_3200,PUT,201601,3200,329.5,329.4,,28.2984,0.13,43,
237065333,PUT_5333_1601_3400,PUT,201601,3400,513,512.6,,28.2984,0.13,43,
239105333,PUT_5333_1603_1900,PUT,201603,1900,2.4,2.3,,35.8454,0.2573,106,
239095333,PUT_5333_1603_2000,PUT,201603,2000,5,4.9,,35.8454,0.2573,106,
239085333,PUT_5333_1603_2200,PUT,201603,2200,17,17,,35.8454,0.2573,106,
239075333,PUT_5333_1603_2400,PUT,201603,2400,44.7,44.7,,35.8454,0.2573,106,
239015333,PUT_5333_1603_2600,PUT,201603,2600,96,95.6,,35.8454,0.2573,106,
239025333,PUT_5333_1603_2800,PUT,201603,2800,154.5,154.3,,32.4417,0.2573,106,
239035333,PUT_5333_1603_3000,PUT,201603,3000,253,252.5,,30.9404,0.2573,106,
239045333,PUT_5333_1603_3200,PUT,201603,3200,388.5,388.4,,30.6584,0.2573,106,
239055333,PUT_5333_1603_3400,PUT,201603,3400,550,549.8,,30.6584,0.2573,106,
239065333,PUT_5333_1603_3600,PUT,201603,3600,728,727.6,,30.6584,0.2573,106,
242015333,PUT_5333_1606_2000,PUT,201606,2000,26.7,26.6,,36.8654,0.2836,197,
242025333,PUT_5333_1606_2200,PUT,201606,2200,57.5,57.1,,36.8654,0.2836,197,
242035333,PUT_5333_1606_2400,PUT,201606,2400,106,105.9,,36.8654,0.2836,197,
242045333,PUT_5333_1606_2600,PUT,201606,2600,176,175.7,,36.8654,0.2836,197,
242055333,PUT_5333_1606_2800,PUT,201606,2800,240,239.5,,33.4617,0.2836,197,
242065333,PUT_5333_1606_3000,PUT,201606,3000,339,338.7,,31.9604,0.2836,197,
242075333,PUT_5333_1606_3200,PUT,201606,3200,469.5,469.5,,31.6784,0.2836,197,
242085333,PUT_5333_1606_3400,PUT,201606,3400,621,620.8,,31.6784,0.2836,197,
236105401,PUT_5401_1512_1750A,PUT,201512,1750,0.1,0,,35.0488,0.1082,15,
236095401,PUT_5401_1512_2000A,PUT,201512,2000,0.1,0.1,,35.0488,0.1082,15,
236085401,PUT_5401_1512_2250A,PUT,201512,2250,6.3,6.2,,35.0488,0.1082,15,
236015401,PUT_5401_1512_2500A,PUT,201512,2500,66.5,66.3,,28.7996,0.1082,15,
236025401,PUT_5401_1512_2750A,PUT,201512,2750,270,269.7,,31.3514,0.1082,15,
236035401,PUT_5401_1512_3000A,PUT,201512,3000,516,515.9,,31.3514,0.1082,15,
236045401,PUT_5401_1512_3250A,PUT,201512,3250,766,765.9,,31.3514,0.1082,15,
236055401,PUT_5401_1512_3500A,PUT,201512,3500,1016,1015.8,,31.3514,0.1082,15,
236065401,PUT_5401_1512_3750A,PUT,201512,3750,1266,1265.8,,31.3514,0.1082,15,
236075401,PUT_5401_1512_4000A,PUT,201512,4000,1516,1515.8,,31.3514,0.1082,15,
237015401,PUT_5401_1601_2000,PUT,201601,2000,3.1,3.1,,33.7807,0.13,43,
237025401,PUT_5401_1601_2200,PUT,201601,2200,20.6,20.5,,33.7807,0.13,43,
237035401,PUT_5401_1601_2400,PUT,201601,2400,62.5,62.1,,29.5031,0.13,43,
237045401,PUT_5401_1601_2600,PUT,201601,2600,165,164.8,,27.6451,0.13,43,
237055401,PUT_5401_1601_2800,PUT,201601,2800,328,327.9,,27.6451,0.13,43,
239085401,PUT_5401_1603_1750A,PUT,201603,1750,5.6,5.6,,35.9207,0.2573,106,
239075401,PUT_5401_1603_2000A,PUT,201603,2000,28.2,28.2,,35.9207,0.2573,106,
239065401,PUT_5401_1603_2250A,PUT,201603,2250,70,69.6,,31.6431,0.2573,106,
239015401,PUT_5401_1603_2500A,PUT,201603,2500,167,166.5,,29.7851,0.2573,106,
239025401,PUT_5401_1603_2750A,PUT,201603,2750,331.5,331.3,,29.7851,0.2573,106,
239035401,PUT_5401_1603_3000A,PUT,201603,3000,540,539.8,,29.7851,0.2573,106,
239045401,PUT_5401_1603_3250A,PUT,201603,3250,773,772.5,,29.7851,0.2573,106,
239055401,PUT_5401_1603_3500A,PUT,201603,3500,1017,1016.2,,29.7851,0.2573,106,
242015401,PUT_5401_1606_2000,PUT,201606,2000,78,77.6,,36.8407,0.2836,197,
242025401,PUT_5401_1606_2200,PUT,201606,2200,144,143.6,,36.8407,0.2836,197,
242035401,PUT_5401_1606_2400,PUT,201606,2400,205.5,205.3,,32.5631,0.2836,197,
242045401,PUT_5401_1606_2600,PUT,201606,2600,308,307.5,,30.7051,0.2836,197,
242055401,PUT_5401_1606_2800,PUT,201606,2800,448.5,448,,30.7051,0.2836,197,
242065401,PUT_5401_1606_3000,PUT,201606,3000,608.5,608.3,,30.7051,0.2836,197,
236095406,PUT_5406_1512_75,PUT,201512,75,0.1,0,,40.07,0.1082,15,
236085406,PUT_5406_1512_100,PUT,201512,100,0.1,0,,40.07,0.1082,15,
236075406,PUT_5406_1512_125,PUT,201512,125,0.2,0.2,,40.07,0.1082,15,
236065406,PUT_5406_1512_150,PUT,201512,150,8.4,8.3,,40.07,0.1082,15,
236015406,PUT_5406_1512_175,PUT,201512,175,31.1,31,,40.07,0.1082,15,
236025406,PUT_5406_1512_200,PUT,201512,200,56,56,,40.07,0.1082,15,
236035406,PUT_5406_1512_225,PUT,201512,225,81,81,,40.07,0.1082,15,
236045406,PUT_5406_1512_250,PUT,201512,250,106,106,,40.07,0.1082,15,
236055406,PUT_5406_1512_275,PUT,201512,275,131,131,,40.07,0.1082,15,
237015406,PUT_5406_1601_100,PUT,201601,100,0.1,0,,40.07,0.13,43,
237025406,PUT_5406_1601_125,PUT,201601,125,1.5,1.4,,40.07,0.13,43,
237035406,PUT_5406_1601_150,PUT,201601,150,11.4,11.4,,40.07,0.13,43,
237045406,PUT_5406_1601_175,PUT,201601,175,31.8,31.7,,40.07,0.13,43,
237055406,PUT_5406_1601_200,PUT,201601,200,56.5,56,,40.07,0.13,43,
239085406,PUT_5406_1603_75,PUT,201603,75,0.1,0,,40.07,0.2573,106,
239075406,PUT_5406_1603_100,PUT,201603,100,0.5,0.5,,40.07,0.2573,106,
239015406,PUT_5406_1603_125,PUT,201603,125,4.5,4.4,,40.07,0.2573,106,
239025406,PUT_5406_1603_150,PUT,201603,150,15.8,15.8,,40.07,0.2573,106,
239035406,PUT_5406_1603_175,PUT,201603,175,34.4,34.3,,40.07,0.2573,106,
239045406,PUT_5406_1603_200,PUT,201603,200,57,56.9,,40.07,0.2573,106,
239055406,PUT_5406_1603_225,PUT,201603,225,81.5,81.1,,40.07,0.2573,106,
239065406,PUT_5406_1603_250,PUT,201603,250,106,105.9,,40.07,0.2573,106,
242015406,PUT_5406_1606_100,PUT,201606,100,1.8,1.8,,40.07,0.2836,197,
242025406,PUT_5406_1606_125,PUT,201606,125,8,7.9,,40.07,0.2836,197,
242035406,PUT_5406_1606_150,PUT,201606,150,20.3,20.2,,40.07,0.2836,197,
242045406,PUT_5406_1606_175,PUT,201606,175,37.9,37.9,,40.07,0.2836,197,
242055406,PUT_5406_1606_200,PUT,201606,200,59.5,59,,40.07,0.2836,197,
236145411,PUT_5411_1512_1300,PUT,201512,1300,0.1,0,,40.6145,0.1082,15,
236155411,PUT_5411_1512_1400,PUT,201512,1400,0.1,0,,40.6145,0.1082,15,
236135411,PUT_5411_1512_1500,PUT,201512,1500,0.1,0,,40.6145,0.1082,15,
236125411,PUT_5411_1512_1600,PUT,201512,1600,0.3,0.3,,40.6145,0.1082,15,
236115411,PUT_5411_1512_1700,PUT,201512,1700,2.2,2.2,,40.6145,0.1082,15,
236105411,PUT_5411_1512_1800,PUT,201512,1800,10.7,10.6,,40.6145,0.1082,15,
236095411,PUT_5411_1512_1900,PUT,201512,1900,30.3,30.3,,37.6884,0.1082,15,
236085411,PUT_5411_1512_2000,PUT,201512,2000,76,75.7,,37.2947,0.1082,15,
236065411,PUT_5411_1512_2200,PUT,201512,2200,235.5,235.5,,38.8945,0.1082,15,
236015411,PUT_5411_1512_2400,PUT,201512,2400,430,429.7,,38.8945,0.1082,15,
236025411,PUT_5411_1512_2600,PUT,201512,2600,629.5,629.4,,38.8945,0.1082,15,
236035411,PUT_5411_1512_2800,PUT,201512,2800,829.5,829.4,,38.8945,0.1082,15,
236045411,PUT_5411_1512_3000,PUT,201512,3000,1030,1029.4,,38.8945,0.1082,15,
236055411,PUT_5411_1512_3200,PUT,201512,3200,1230,1229.4,,38.8945,0.1082,15,
236075411,PUT_5411_1512_3400,PUT,201512,3400,1430,1429.3,,38.8945,0.1082,15,
237065411,PUT_5411_1601_1600,PUT,201601,1600,5.6,5.6,,38.2308,0.13,43,
237015411,PUT_5411_1601_1700,PUT,201601,1700,15.7,15.6,,38.2308,0.13,43,
237025411,PUT_5411_1601_1800,PUT,201601,1800,35.9,35.8,,38.2308,0.13,43,
237035411,PUT_5411_1601_1900,PUT,201601,1900,65,64.9,,36.3308,0.13,43,
237045411,PUT_5411_1601_2000,PUT,201601,2000,112.5,112.3,,35.7067,0.13,43,
237055411,PUT_5411_1601_2200,PUT,201601,2200,255,254.8,,35.6866,0.13,43,
237075411,PUT_5411_1601_2400,PUT,201601,2400,435.5,435.2,,35.6866,0.13,43,
239125411,PUT_5411_1603_1300,PUT,201603,1300,4.1,4,,40.9908,0.2573,106,
239135411,PUT_5411_1603_1400,PUT,201603,1400,9.6,9.5,,40.9908,0.2573,106,
239115411,PUT_5411_1603_1500,PUT,201603,1500,19.6,19.6,,40.9908,0.2573,106,
239105411,PUT_5411_1603_1600,PUT,201603,1600,36.1,36,,40.9908,0.2573,106,
239095411,PUT_5411_1603_1700,PUT,201603,1700,60.5,60.3,,40.9908,0.2573,106,
239085411,PUT_5411_1603_1800,PUT,201603,1800,94,93.7,,40.9908,0.2573,106,
239075411,PUT_5411_1603_1900,PUT,201603,1900,129,128.8,,39.0908,0.2573,106,
239015411,PUT_5411_1603_2000,PUT,201603,2000,178.5,178.2,,38.4667,0.2573,106,
239025411,PUT_5411_1603_2200,PUT,201603,2200,309.5,309.2,,38.4466,0.2573,106,
239035411,PUT_5411_1603_2400,PUT,201603,2400,469,469,,38.4466,0.2573,106,
239045411,PUT_5411_1603_2600,PUT,201603,2600,647.5,647.3,,38.4466,0.2573,106,
239055411,PUT_5411_1603_2800,PUT,201603,2800,836.5,836.4,,38.4466,0.2573,106,
239065411,PUT_5411_1603_3000,PUT,201603,3000,1032,1031.2,,38.4466,0.2573,106,
242015411,PUT_5411_1606_1600,PUT,201606,1600,85.5,85.2,,42.1708,0.2836,197,
242025411,PUT_5411_1606_1700,PUT,201606,1700,120,120,,42.1708,0.2836,197,
242035411,PUT_5411_1606_1800,PUT,201606,1800,162,162,,42.1708,0.2836,197,
242045411,PUT_5411_1606_1900,PUT,201606,1900,201,200.5,,40.2708,0.2836,197,
242055411,PUT_5411_1606_2000,PUT,201606,2000,252.5,252.5,,39.6467,0.2836,197,
242065411,PUT_5411_1606_2200,PUT,201606,2200,383,382.6,,39.6266,0.2836,197,
242075411,PUT_5411_1606_2400,PUT,201606,2400,534.5,534.1,,39.6266,0.2836,197,
236125631,PUT_5631_1512_325,PUT,201512,325,0.1,0,,43.28,0.1082,15,
236115631,PUT_5631_1512_350,PUT,201512,350,0.1,0,,43.28,0.1082,15,
236105631,PUT_5631_1512_375,PUT,201512,375,0.1,0,,43.28,0.1082,15,
236095631,PUT_5631_1512_400,PUT,201512,400,0.5,0.4,,43.28,0.1082,15,
